,word,pos,dependency_label,id,parent,EOS
814,it,PRP,nsubj,25,27,0
815,just,RB,advmod,26,27,0
816,makes,VBZ,acl:relcl,27,24,0
817,it,PRP,nsubj,28,29,0
818,look,VB,ccomp,29,27,0
819,worse,JJR,xcomp,30,29,0
820,or,CC,cc,31,32,0
821,do,VBP,conj,32,27,0
822,i,PRP,obj,33,32,0
823,just,RB,advmod,34,32,1
824,have,VB,root,0,-1,0
825,to,TO,mark,1,2,0
826,mess,VB,xcomp,2,-10,0
827,with,IN,case,3,4,0
828,it,PRP,obl,4,2,0
829,by,IN,mark,5,6,0
830,adjusting,VBG,advcl,6,2,0
831,one,CD,obj,7,6,0
832,by,IN,case,8,9,0
833,one,CD,nmod,9,7,0
834,?,.,punct,10,-10,1
835,yup,CC,discourse,0,2,0
836,",",",",punct,1,2,0
837,sucks,VBZ,root,2,-1,1
838,dam,NNP,nsubj,0,4,0
839,that,DT,nsubj,1,4,0
840,is,VBZ,cop,2,4,0
841,a,DT,det,3,4,0
842,lot,NN,root,4,-1,0
843,of,IN,mark,5,6,0
844,adjusting,VBG,acl,6,4,0
845,how,WRB,advmod,7,11,0
846,do,VBP,aux,8,11,0
847,u,PRP,nsubj,9,11,0
848,not,RB,advmod,10,11,0
849,make,VB,parataxis,11,4,0
850,it,PRP,obj,12,11,0
851,look,VB,xcomp,13,11,0
852,like,IN,mark,14,20,0
853,a,DT,det,15,16,0
854,mess,NN,nsubj,16,20,0
855,of,IN,case,17,18,0
856,lines,NNS,nmod,18,16,0
857,just,RB,advmod,19,20,0
858,spread,VB,advcl,20,13,0
859,it,PRP,obj,21,20,0
860,out,RP,compound:prt,22,20,0
861,?,.,punct,23,4,1
862,but,CC,cc,0,6,0
863,wait.,",",punct,1,6,0
864,what,WDT,det,2,3,0
865,version,NN,obj,3,6,0
866,do,VBP,aux,4,6,0
867,u,PRP,nsubj,5,6,0
868,have,VB,root,6,-1,0
869,?,.,punct,7,6,1
870,lol,UH,discourse,0,2,0
871,very,RB,advmod,1,2,0
872,carefully,RB,root,2,-1,0
873,",",",",punct,3,6,0
874,or,CC,cc,4,6,0
875,u,PRP,nsubj,5,6,0
876,take,VBP,conj,6,2,0
877,it,PRP,obj,7,6,0
878,off,RP,compound:prt,8,6,0
879,the,DT,det,9,10,0
880,timeline,NN,obj,10,6,0
881,and,CC,cc,11,12,0
882,space,VB,conj,12,6,0
883,everything,NN,obj,13,12,0
884,yourself,PRP,compound,14,13,1
885,version,NN,root,0,-1,0
886,8.5.1,CD,nummod,1,-10,0
887,and,CC,cc,2,4,0
888,i,PRP,nsubj,3,4,0
889,think,VBP,conj,4,-10,0
890,i,PRP,nsubj,5,7,0
891,will,MD,aux,6,7,0
892,spend,VB,ccomp,7,4,0
893,sometime,RB,advmod,8,9,0
894,spreading,VBG,advcl,9,7,0
895,it,PRP,obj,10,9,0
896,lol,UH,discourse,11,18,0
897,last,JJ,amod,12,13,0
898,thing,NN,nsubj,13,18,0
899,i,PRP,nsubj,14,15,0
900,want,VBP,acl:relcl,15,13,0
901,is,VBZ,cop,16,18,0
902,a,DT,det,17,18,0
903,day,NN,parataxis,18,7,0
904,and,CC,cc,19,22,0
905,a,DT,det,20,21,0
906,half,NN,nsubj,21,22,0
907,gone,JJ,conj,22,18,1
908,did,VBD,aux,0,2,0
909,you,PRP,nsubj,1,2,0
910,put,VB,root,2,-1,0
911,subjects,NNS,obj,3,2,0
912,above,IN,acl,4,3,0
913,and,CC,cc,5,8,0
914,below,IN,case,6,8,0
915,the,DT,det,7,8,0
916,timeline,NN,conj,8,4,0
917,if,IN,mark,9,13,0
918,not,RB,advmod,10,13,0
919,do,VBP,aux,11,13,0
920,u,PRP,nsubj,12,13,0
921,think,VB,advcl,13,2,0
922,that,IN,mark,14,19,0
923,it,PRP,nsubj,15,19,0
924,will,MD,aux,16,19,0
925,not,RB,advmod,17,19,0
926,not,RB,advmod,18,19,0
927,look,VB,ccomp,19,13,0
928,good,JJ,xcomp,20,19,0
929,if,IN,mark,21,23,0
930,i,PRP,nsubj,22,23,0
931,did,VBD,advcl,23,19,0
932,?,.,punct,24,2,1
933,that,DT,nsubj,0,3,0
934,is,VBZ,cop,1,3,0
935,probably,RB,advmod,2,3,0
936,fine,JJ,root,3,-1,1
937,ok,JJ,amod,0,1,0
938,timelines,NNS,nsubj,1,6,0
939,are,VBP,cop,2,6,0
940,kind,RB,case,3,6,0
941,of,IN,fixed,4,3,0
942,a,DT,det,5,6,0
943,pain,NN,root,6,-1,0
944,to,TO,mark,7,8,0
945,do,VB,acl,8,6,0
946,with,IN,case,9,13,0
947,all,PDT,det:predet,10,13,0
948,the,DT,det,11,13,0
949,different,JJ,amod,12,13,0
950,connections,NNS,obl,13,8,0
951,and,CC,cc,14,16,0
952,being,VBG,cop,15,16,0
953,able,JJ,conj,16,8,0
954,to,TO,mark,17,18,0
955,move,VB,xcomp,18,16,0
956,it,PRP,obj,19,18,0
957,all,DT,advmod,20,21,0
958,around,RB,advmod,21,18,1
959,edit,VB,root,0,-1,0
960,the,DT,det,1,2,0
961,objects,NNS,obj,2,-10,0
962,and,CC,cc,3,4,0
963,set,VB,conj,4,-10,0
964,them,PRP,obj,5,4,0
965,all,DT,det,6,5,0
966,to,IN,case,7,8,0
967,free,JJ,obl,8,4,1
968,then,RB,advmod,0,3,0
969,u,PRP,nsubj,1,3,0
970,can,MD,aux,2,3,0
971,move,VB,root,3,-1,0
972,them,PRP,obj,4,3,0
973,yourself,PRP,obl:npmod,5,3,1
974,ok,UH,discourse,0,3,0
975,i,PRP,nsubj,1,3,0
976,'ll,MD,aux,2,3,0
977,give,VB,root,3,-1,0
978,it,PRP,iobj,4,3,0
979,a,DT,det,5,6,0
980,shot,NN,obj,6,3,1
981,hey,UH,discourse,0,6,0
982,u,PRP,nsubj,1,6,0
983,on,IN,case,2,4,0
984,the,DT,det,3,4,0
985,road,NN,nmod,4,1,0
986,whats,VBZ,cop,5,6,0
987,ur,RB,root,6,-1,0
988,eta,RB,punct,7,6,1
989,how,WRB,advmod,0,4,0
990,did,VBD,aux,1,4,0
991,u,PRP,nsubj:pass,2,4,0
992,get,VB,aux:pass,3,4,0
993,passed,VBN,root,4,-1,0
994,the,DT,det,5,7,0
995,data,NN,compound,6,7,0
996,loss,NN,obj,7,4,0
997,when,WRB,mark,8,10,0
998,you,PRP,nsubj,9,10,0
999,try,VBP,advcl,10,4,0
1000,to,TO,mark,11,12,0
1001,print,VB,xcomp,12,10,0
1002,it,PRP,obj,13,12,0
1003,out,RP,compound:prt,14,12,0
1004,on,IN,case,15,17,0
1005,the,DT,det,16,17,0
1006,plotter,NN,obl,17,12,1
1007,export,VB,root,0,-1,0
1008,as,IN,case,1,2,0
1009,a3,NN,obl,2,-10,0
1010,or,CC,cc,3,8,0
1011,some,DT,det,4,8,0
1012,other,JJ,amod,5,8,0
1013,smaller,JJR,amod,6,8,0
1014,paper,NN,compound,7,8,0
1015,type,NN,conj,8,2,0
1016,as,IN,case,9,12,0
1017,a,DT,det,10,12,0
1018,pdf.,NNP,compound,11,12,0
1019,print,NN,obl,12,-10,0
1020,the,DT,det,13,14,0
1021,pdf,NN,obj,14,12,0
1022,using,VBG,acl,15,14,0
1023,adobe,RB,advmod,16,15,0
1024,.,.,punct,17,-10,1
1025,will,MD,aux,0,1,0
1026,take,VB,root,1,-1,0
1027,away,RB,advmod,2,1,0
1028,from,IN,case,3,5,0
1029,the,DT,det,4,5,0
1030,quality,NN,obl,5,1,0
1031,of,IN,case,6,8,0
1032,the,DT,det,7,8,0
1033,print,NN,nmod,8,5,0
1034,?,.,punct,9,1,1
1035,will,MD,aux,0,2,0
1036,that,DT,nsubj,1,2,0
1037,*,NFP,root,2,-1,1
1038,not,RB,advmod,0,1,0
1039,much.,.,root,1,-1,0
1040,it,PRP,nsubj,2,3,0
1041,makes,VBZ,parataxis,3,1,0
1042,high,JJ,amod,4,5,0
1043,quality,JJ,amod,5,6,0
1044,pdfs,NNS,obj,6,3,1
1045,ok,UH,discourse,0,3,0
1046,i,PRP,nsubj,1,3,0
1047,'ll,MD,aux,2,3,0
1048,give,VB,root,3,-1,0
1049,it,PRP,iobj,4,3,0
1050,a,DT,det,5,6,0
1051,shot,NN,obj,6,3,0
1052,thank,VBP,acl,7,6,0
1053,u,DT,obj,8,7,1
1054,how,WRB,advmod,0,3,0
1055,do,VBP,aux,1,3,0
1056,i,PRP,nsubj,2,3,0
1057,shrink,VB,root,3,-1,0
1058,down,RP,compound:prt,4,3,0
1059,the,DT,det,5,6,0
1060,chart,NN,obj,6,3,0
1061,with,IN,mark,7,8,0
1062,out,RB,acl,8,6,0
1063,bringing,VBG,advcl,9,8,0
1064,down,RP,compound:prt,10,9,0
1065,the,DT,det,11,14,0
1066,fo,IN,compound,12,14,0
1067,nt,JJ,amod,13,14,0
1068,size,NN,obj,14,9,0
1069,?,",",punct,15,3,0
1070,right,RB,advmod,16,17,0
1071,now,RB,advmod,17,25,0
1072,it,PRP,nsubj,18,25,0
1073,is,VBZ,cop,19,25,0
1074,82,CD,nummod,20,25,0
1075,x,SYM,case,21,22,0
1076,30,CD,nmod,22,20,0
1077,it,PRP,nsubj,23,25,0
1078,'s,VBZ,cop,24,25,0
1079,big,JJ,parataxis,25,3,1
1080,you,PRP,nsubj,0,2,0
1081,just,RB,advmod,1,2,0
1082,shrink,VBP,root,2,-1,0
1083,it,PRP,obj,3,2,0
1084,then,RB,advmod,4,5,0
1085,blow,VB,parataxis,5,2,0
1086,it,PRP,obj,6,5,0
1087,up,RP,compound:prt,7,5,0
1088,as,IN,case,8,9,0
1089,pdf,NN,obl,9,5,0
1090,to,TO,mark,10,11,0
1091,print,VB,advcl,11,5,0
1092,it,PRP,obj,12,11,1
1093,resolution,NN,nsubj,0,2,0
1094,is,VBZ,cop,1,2,0
1095,good,JJ,root,2,-1,1
1096,so,RB,advmod,0,3,0
1097,do,VB,aux,1,3,0
1098,i,PRP,nsubj,2,3,0
1099,have,VB,root,3,-1,0
1100,to,TO,mark,4,5,0
1101,go,VB,xcomp,5,3,0
1102,through,IN,case,6,11,0
1103,all,PDT,det:predet,7,11,0
1104,the,DT,det,8,11,0
1105,fo,NN,amod,9,11,0
1106,nt,JJ,amod,10,11,0
1107,sizes,NNS,obl,11,5,0
1108,and,CC,cc,12,13,0
1109,shrink,VB,conj,13,5,0
1110,them,PRP,obj,14,13,0
1111,down,RP,compound:prt,15,13,0
1112,to,TO,mark,16,17,0
1113,fit,VB,advcl,17,13,0
1114,on,IN,case,18,22,0
1115,a,DT,det,19,22,0
1116,smaller,JJR,amod,20,22,0
1117,page,NN,compound,21,22,0
1118,size,NN,obl,22,17,0
1119,or,CC,cc,23,26,0
1120,can,MD,aux,24,26,0
1121,i,PRP,nsubj,25,26,0
1122,make,VB,conj,26,3,0
1123,it,PRP,obj,27,26,0
1124,do,VB,xcomp,28,26,0
1125,that,DT,obj,29,28,0
1126,automatically,RB,advmod,30,28,0
1127,?,.,punct,31,3,1
1128,have,VBP,aux,0,2,0
1129,you,PRP,nsubj,1,2,0
1130,tried,VBN,root,2,-1,0
1131,to,TO,mark,3,4,0
1132,call,VB,xcomp,4,2,0
1133,them,PRP,obj,5,4,0
1134,for,IN,case,6,8,0
1135,trouble,NN,compound,7,8,0
1136,support,NN,obl,8,4,0
1137,?,.,punct,9,2,1
1138,yes,UH,root,0,-1,1
1139,they,PRP,nsubj,0,3,0
1140,could,MD,aux,1,3,0
1141,n't,RB,advmod,2,3,0
1142,do,VB,root,3,-1,0
1143,it,PRP,obj,4,3,0
1144,either,RB,advmod,5,3,0
1145,lol,UH,discourse,6,3,1
1146,no,UH,discourse,0,2,0
1147,it,PRP,nsubj,1,2,0
1148,shrinks,VBZ,root,2,-1,0
1149,it,PRP,obj,3,2,0
1150,for,IN,case,4,5,0
1151,you,PRP,obl,5,2,0
1152,in,IN,case,6,8,0
1153,page,NN,compound,7,8,0
1154,setup,NN,obl,8,2,1
1155,u,DT,nsubj,0,1,0
1156,tell,VB,root,1,-1,0
1157,it,PRP,obj,2,1,0
1158,to,TO,mark,3,4,0
1159,fit,VB,xcomp,4,1,0
1160,to,IN,case,5,8,0
1161,whatever,WDT,det,6,8,0
1162,paper,NN,compound,7,8,0
1163,size,NN,obl,8,4,0
1164,and,CC,cc,9,11,0
1165,it,PRP,nsubj,10,11,0
1166,will,MD,conj,11,1,1
1167,then,RB,advmod,0,1,0
1168,export,VB,root,1,-1,0
1169,as,IN,case,2,3,0
1170,pdf,NN,obl,3,1,1
1171,ok,UH,discourse,0,2,0
1172,i,PRP,nsubj,1,2,0
1173,think,VBP,root,2,-1,0
1174,i,PRP,nsubj,3,4,0
1175,found,VBD,ccomp,4,2,0
1176,the,DT,det,5,6,0
1177,problem,NN,obj,6,4,0
1178,for,IN,case,7,9,0
1179,the,DT,det,8,9,0
1180,export,NN,nmod,9,6,0
1181,for,IN,case,10,11,0
1182,me,PRP,obl,11,4,0
1183,i,PRP,nsubj,12,13,0
1184,have,VBP,parataxis,13,4,0
1185,it,PRP,obj,14,13,0
1186,set,VB,xcomp,15,13,0
1187,to,IN,case,16,17,0
1188,custom,NN,obl,17,15,0
1189,1,CD,compound,18,19,0
1190,82x30,CD,nummod,19,17,0
1191,but,CC,cc,20,23,0
1192,everytime,RB,advmod,21,23,0
1193,it,PRP,nsubj,22,23,0
1194,exports,VBZ,conj,23,4,0
1195,as,IN,case,24,26,0
1196,a,DT,det,25,26,0
1197,pdf,NN,obl,26,23,0
1198,it,PRP,nsubj,27,28,0
1199,defaults,VBZ,acl:relcl,28,26,0
1200,the,DT,det,29,30,0
1201,custom,NN,obj,30,28,0
1202,1,CD,nummod,31,30,0
1203,back,NN,advmod,32,28,0
1204,to,IN,case,33,34,0
1205,8,CD,obl,34,32,1
1206,.5x11,CD,root,0,-1,0
1207,so,RB,advmod,1,4,0
1208,i,PRP,nsubj,2,4,0
1209,am,VBP,aux,3,4,0
1210,going,VBG,parataxis,4,-10,0
1211,to,TO,mark,5,6,0
1212,see,VB,xcomp,6,4,0
1213,if,IN,mark,7,11,0
1214,i,PRP,nsubj,8,11,0
1215,ca,MD,aux,9,11,0
1216,n't,RB,advmod,10,11,0
1217,change,VB,advcl,11,6,0
1218,the,DT,det,12,15,0
1219,default,NN,compound,13,15,0
1220,printer,NN,compound,14,15,0
1221,size,NN,obj,15,11,0
1222,to,IN,case,16,18,0
1223,the,DT,det,17,18,0
1224,82x30,CD,nmod,18,15,1
1225,it,PRP,nsubj,0,1,0
1226,shows,VBZ,root,1,-1,0
1227,them,PRP,iobj,2,1,0
1228,pdf,NN,compound,3,4,0
1229,writer,NN,obj,4,1,0
1230,as,IN,case,5,7,0
1231,a,DT,det,6,7,0
1232,printer,NN,obl,7,1,0
1233,so,RB,advmod,8,11,0
1234,does,VBZ,aux,9,11,0
1235,it,PRP,nsubj,10,11,0
1236,select,VB,conj,11,1,0
1237,the,DT,det,12,13,0
1238,options,NNS,obj,13,11,0
1239,from,IN,case,14,15,0
1240,there,RB,nmod,15,13,0
1241,instead,IN,case,16,19,0
1242,of,IN,fixed,17,16,0
1243,the,DT,det,18,19,0
1244,plotter,NN,obl,19,11,0
1245,?,",",punct,20,1,0
1246,if,IN,mark,21,22,0
1247,so,RB,advcl,22,26,0
1248,it,PRP,nsubj,23,26,0
1249,would,MD,aux,24,26,0
1250,not,RB,advmod,25,26,0
1251,recognize,VB,parataxis,26,1,0
1252,my,PRP$,nmod:poss,27,29,0
1253,custom,NN,compound,28,29,0
1254,setting,NN,obj,29,26,0
1255,for,RB,case,30,31,0
1256,t,RB,obl,31,26,1
1257,he,PRP,nsubj,0,1,0
1258,plotter,VBP,root,1,-1,1
1259,yep,UH,discourse,0,2,0
1260,i,PRP,nsubj,1,2,0
1261,think,VBP,root,2,-1,0
1262,that,DT,nsubj,3,4,0
1263,is,VBZ,ccomp,4,2,0
1264,it,PRP,obj,5,4,1
1265,it,PRP,nsubj,0,1,0
1266,shows,VBZ,root,1,-1,0
1267,me,PRP,iobj,2,1,0
1268,the,DT,det,3,5,0
1269,paper,NN,compound,4,5,0
1270,sizes,NNS,obj,5,1,0
1271,that,WDT,obj,6,9,0
1272,it,PRP,nsubj,7,9,0
1273,will,MD,aux,8,9,0
1274,export,VB,acl:relcl,9,5,0
1275,but,CC,cc,10,14,0
1276,i,PRP,nsubj,11,14,0
1277,can,MD,aux,12,14,0
1278,not,RB,advmod,13,14,0
1279,change,VB,conj,14,1,0
1280,any,DT,obj,15,14,0
1281,of,IN,case,16,17,0
1282,them,PRP,nmod,17,15,0
1283,it,PRP,nsubj,18,20,0
1284,just,RB,advmod,19,20,0
1285,gives,VBZ,parataxis,20,14,0
1286,me,PRP,iobj,21,20,0
1287,a,DT,det,22,23,0
1288,error,NN,obj,23,20,0
1289,when,WRB,mark,24,26,0
1290,i,PRP,nsubj,25,26,0
1291,try,VBP,advcl,26,20,1
1292,it,PRP,nsubj,0,3,0
1293,will,MD,aux,1,3,0
1294,not,RB,advmod,2,3,0
1295,export,VB,root,3,-1,0
1296,a,DT,det,4,6,0
1297,large,JJ,amod,5,6,0
1298,pdf.,NN,obj,6,3,0
1299,legal,JJ,amod,7,8,0
1300,11x17,CD,nummod,8,6,0
1301,or,CC,cc,9,10,0
1302,standard,JJ,conj,10,3,0
1303,only,RB,advmod,11,10,1
1304,u,MD,aux,0,2,0
1305,just,RB,advmod,1,2,0
1306,blow,VB,root,2,-1,0
1307,it,PRP,obj,3,2,0
1308,up,RB,compound:prt,4,2,0
1309,in,RB,advmod,5,6,0
1310,adobe,RB,advmod,6,2,1
1311,resolution,NN,nsubj,0,3,0
1312,is,VBZ,cop,1,3,0
1313,actually,RB,advmod,2,3,0
1314,fine,JJ,root,3,-1,1
1315,i,PRP,nsubj,0,1,0
1316,understand,VBP,root,1,-1,0
1317,that,DT,obj,2,1,0
1318,but,CC,cc,3,6,0
1319,i,PRP,nsubj,4,6,0
1320,am,VBP,aux,5,6,0
1321,trying,VBG,conj,6,1,0
1322,to,TO,mark,7,8,0
1323,make,VB,xcomp,8,6,0
1324,it,PRP,obj,9,8,0
1325,where,WRB,advmod,10,12,0
1326,there,EX,expl,11,12,0
1327,is,VBZ,advcl,12,8,0
1328,n't,RB,advmod,13,12,0
1329,a,DT,det,14,15,0
1330,foot,NN,nsubj,15,12,0
1331,of,IN,case,16,17,0
1332,white,NN,nmod,17,15,0
1333,on,IN,case,18,19,0
1334,top,NN,nmod,19,15,0
1335,of,IN,case,20,22,0
1336,the,DT,det,21,22,0
1337,chart,NN,nmod,22,19,0
1338,then,RB,advmod,23,29,0
1339,the,DT,det,24,25,0
1340,time,NN,obl:tmod,25,29,0
1341,bar.,.,punct,26,29,0
1342,it,PRP,nsubj,27,29,0
1343,will,MD,aux,28,29,0
1344,allow,VB,parataxis,29,12,0
1345,me,PRP,obj,30,29,0
1346,to,TO,mark,31,32,0
1347,export,VB,xcomp,32,29,0
1348,on,IN,case,33,35,0
1349,the,DT,det,34,35,0
1350,p,NN,obl,35,32,1
1351,redesignated,VBN,amod,0,2,0
1352,size,NN,compound,1,2,0
1353,paper,NN,root,2,-1,0
1354,but,CC,cc,3,7,0
1355,it,PRP,nsubj,4,7,0
1356,will,MD,aux,5,7,0
1357,not,RB,advmod,6,7,0
1358,allow,VB,conj,7,2,0
1359,me,PRP,obj,8,7,0
1360,to,TO,mark,9,10,0
1361,do,VB,xcomp,10,7,0
1362,it,PRP,obj,11,10,0
1363,with,IN,case,12,15,0
1364,a,DT,det,13,15,0
1365,custom,NN,compound,14,15,0
1366,size,NN,obl,15,10,0
1367,.,.,punct,16,2,1
1368,no,DT,det,0,1,0
1369,custom,NN,nsubj,1,2,0
1370,sizes,VBZ,root,2,-1,0
1371,no,UH,discourse,3,2,1
1372,why,WRB,root,0,-1,0
1373,?,.,punct,1,-10,1
1374,cuz,VB,root,0,-1,0
1375,it,PRP,obj,1,-10,0
1376,sucks,VBZ,xcomp,2,-10,1
1377,but,CC,cc,0,3,0
1378,u,PRP,nsubj,1,3,0
1379,can,MD,aux,2,3,0
1380,tell,VB,root,3,-1,0
1381,it,PRP,obj,4,3,0
1382,to,TO,mark,5,6,0
1383,fit,VB,xcomp,6,3,0
1384,in,IN,case,7,9,0
1385,that,DT,det,8,9,0
1386,size,NN,obl,9,6,0
1387,in,IN,case,10,12,0
1388,page,NN,compound,11,12,0
1389,setup,NN,obl,12,6,1
1390,ok,UH,advmod,0,1,0
1391,is,VBZ,root,1,-1,0
1392,there,EX,expl,2,1,0
1393,a,DT,det,3,4,0
1394,way,NN,nsubj,4,1,0
1395,to,TO,mark,5,6,0
1396,cut,VB,acl,6,4,0
1397,out,RP,compound:prt,7,6,0
1398,the,DT,det,8,11,0
1399,big,JJ,amod,9,11,0
1400,blank,JJ,amod,10,11,0
1401,area,NN,obj,11,6,0
1402,?,.,punct,12,1,1
1403,i,PRP,nsubj,0,1,0
1404,got,VBD,root,1,-1,0
1405,that,DT,obj,2,1,1
1406,move,VB,root,0,-1,0
1407,the,DT,det,1,2,0
1408,chart,NN,obj,2,-10,0
1409,up,RP,compound:prt,3,-10,0
1410,towards,IN,case,4,7,0
1411,the,DT,det,5,7,0
1412,top,NN,compound,6,7,0
1413,edge,NN,obl,7,-10,1
1414,then,RB,advmod,0,8,0
1415,all,PDT,det:predet,1,3,0
1416,the,DT,det,2,3,0
1417,runoff,NN,nsubj,3,8,0
1418,will,MD,aux,4,8,0
1419,be,VB,cop,5,8,0
1420,on,IN,case,6,8,0
1421,the,DT,det,7,8,0
1422,bottom,NN,root,8,-1,1
1423,ok,UH,discourse,0,3,0
1424,i,PRP,nsubj,1,3,0
1425,'ll,MD,aux,2,3,0
1426,give,VB,root,3,-1,0
1427,that,DT,obj,4,3,0
1428,a,DT,det,5,6,0
1429,shot.,NN,nsubj,6,10,0
1430,do,VBP,aux,7,10,0
1431,u,PRP,nsubj,8,10,0
1432,just,RB,advmod,9,10,0
1433,deselect,VB,ccomp,10,3,0
1434,the,DT,det,11,12,0
1435,center,NN,obj,12,10,0
1436,on,IN,case,13,15,0
1437,page,NN,compound,14,15,0
1438,option,NN,nmod,15,12,0
1439,and,CC,cc,16,17,0
1440,select,VB,conj,17,10,0
1441,everything,NN,obj,18,17,0
1442,and,CC,cc,19,20,0
1443,move,VB,conj,20,17,0
1444,it,PRP,obj,21,20,0
1445,?,.,punct,22,3,1
1446,yup,CC,root,0,-1,1
1447,ok,UH,root,0,-1,1
1448,thank,VBP,root,0,-1,0
1449,u,PRP,obj,1,-10,1
1450,no,UH,root,0,-1,1
1451,np,NNP,root,0,-1,1
1452,how,WRB,root,0,-1,0
1453,'s,VBZ,cop,1,-10,0
1454,class,NN,nsubj,2,-10,0
1455,?,.,punct,3,-10,1
1456,good,JJ,root,0,-1,1
1457,i,PRP,nsubj,0,2,0
1458,probably,RB,advmod,1,2,0
1459,need,VBP,root,2,-1,0
1460,to,TO,mark,3,4,0
1461,stop,VB,xcomp,4,2,0
1462,txting,VBG,xcomp,5,4,0
1463,now,RB,amod,6,9,0
1464,and,CC,cc,7,8,0
1465,pay,VB,conj,8,6,0
1466,attention,NN,obj,9,5,1
1467,ok,UH,discourse,0,1,0
1468,take,VB,root,1,-1,0
1469,it,PRP,obj,2,1,0
1470,easy,JJ,xcomp,3,1,1
1471,what,WP,root,0,-1,0
1472,are,VBP,cop,1,-10,0
1473,you,PRP,nsubj,2,-10,0
1474,up,IN,case,3,4,0
1475,to,IN,nmod,4,-10,0
1476,tonight,NN,obl:tmod,5,-10,0
1477,?,.,punct,6,-10,1
1478,i,PRP,nsubj,0,3,0
1479,'m,VBP,cop,1,3,0
1480,in,IN,case,2,3,0
1481,chi-town,NN,root,3,-1,1
1482,awwww,NNP,root,0,-1,0
1483,bummer,NNP,flat,1,-10,0
1484,!,.,punct,2,-10,1
1485,question,NN,root,0,-1,0
1486,for,IN,case,1,2,0
1487,ya,NNP,nmod,2,-10,0
1488,where,WRB,advmod,3,8,0
1489,on,IN,case,4,5,0
1490,word,NN,obl,5,3,0
1491,can,MD,aux,6,8,0
1492,you,PRP,nsubj,7,8,0
1493,see,VB,acl:relcl,8,-10,0
1494,what,WDT,det,9,11,0
1495,grade,NN,compound,10,11,0
1496,level,NN,obl,11,14,0
1497,you,PRP,nsubj,12,14,0
1498,are,VBP,aux,13,14,0
1499,typing,VBG,ccomp,14,8,0
1500,at,IN,case,15,14,0
1501,?,.,punct,16,-10,1
1502,go,VB,root,0,-1,0
1503,to,IN,case,1,2,0
1504,tools,NNS,obl,2,-10,0
1505,then,RB,advmod,3,4,0
1506,spelling,VBG,acl:relcl,4,2,0
1507,and,CC,cc,5,7,0
1508,grammar,NN,amod,6,7,0
1509,check,NN,conj,7,4,1
1510,it,PRP,nsubj:pass,0,4,0
1511,first,RB,advmod,1,4,0
1512,must,MD,aux,2,4,0
1513,be,VB,aux:pass,3,4,0
1514,enabled,VBN,root,4,-1,0
1515,in,IN,case,5,6,0
1516,settings,NNS,obl,6,4,1
1517,alright,RB,nsubj,0,3,0
1518,do,VBP,aux,1,3,0
1519,u,PRP,nsubj,2,3,0
1520,go,VB,root,3,-1,0
1521,under,IN,case,4,5,0
1522,options,NNS,obl,5,3,0
1523,?,.,punct,6,3,1
1524,go,VB,root,0,-1,0
1525,to,TO,mark,1,2,0
1526,word,VB,xcomp,2,-10,0
1527,options,NNS,obj,3,2,0
1528,under,IN,case,4,6,0
1529,home,NN,compound,5,6,0
1530,button,NN,obl,6,2,0
1531,in,IN,case,7,8,0
1532,word,NN,obl,8,2,1
1533,click,VB,root,0,-1,0
1534,on,IN,case,1,3,0
1535,proofing,NN,amod,2,3,0
1536,tab,NN,obl,3,-10,1
1537,select,VB,amod,0,1,0
1538,boxes,NNS,root,1,-1,0
1539,for,IN,case,2,5,0
1540,show,NN,compound,3,5,0
1541,readability,NN,compound,4,5,0
1542,statistics,NNS,nmod,5,1,1
1543,then,RB,advmod,0,1,0
1544,grammar,JJ,root,1,-1,0
1545,and,CC,cc,2,3,0
1546,style,NN,conj,3,1,0
1547,?,.,punct,4,1,1
1548,then,RB,advmod,0,5,0
1549,under,IN,case,1,2,0
1550,tools,NNS,obl,2,5,0
1551,do,VBP,aux,3,5,0
1552,spell,VBN,compound,4,5,0
1553,check,NN,root,5,-1,0
1554,",",",",punct,6,5,0
1555,u,PRP,nsubj,7,8,0
1556,have,VBP,parataxis,8,5,0
1557,to,TO,case,9,13,0
1558,thru,VB,case,10,13,0
1559,all,PDT,det:predet,11,13,0
1560,the,DT,det,12,13,0
1561,errors,NNS,obl,13,8,0
1562,an,DT,det,14,15,0
1563,ignore,NN,obj,15,8,0
1564,and,CC,cc,16,19,0
1565,at,IN,case,17,19,0
1566,the,DT,det,18,19,0
1567,end,NN,conj,19,15,0
1568,it,PRP,nsubj,20,22,0
1569,will,MD,aux,21,22,0
1570,show,VB,parataxis,22,8,0
1571,u,DT,obj,23,22,1
1572,under,IN,case,0,1,0
1573,fletsch,NN,nmod,1,2,0
1574,something,NN,root,2,-1,0
1575,or,CC,cc,3,4,0
1576,other,JJ,conj,4,2,1
1577,do,VBP,aux,0,2,0
1578,u,PRP,nsubj,1,2,0
1579,see,VB,root,2,-1,0
1580,it,PRP,obj,3,2,0
1581,?,.,punct,4,2,1
1582,if,IN,mark,0,2,0
1583,not,RB,advmod,1,2,0
1584,let,VB,root,2,-1,0
1585,me,PRP,obj,3,2,0
1586,remote,JJ,xcomp,4,2,0
1587,in,RB,advmod,5,4,1
1588,sweet,NNP,nsubj,0,1,0
1589,got,VBD,root,1,-1,0
1590,it,PRP,obj,2,1,0
1591,thank,VB,xcomp,3,1,0
1592,you,PRP,obj,4,3,1
